ID,Case_Number,Date,Block,IUCR,Primary_Type,Description,Location_Description,Arrest,Domestic,Beat,District,Ward,Community_Area,FBI_Code,X_Coordinate,Y_Coordinate,Year,Updated_On,Latitude,Longitude,Location,Violent
10509139,HZ250777,42493.9375,010XX W GRANVILLE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,APARTMENT,FALSE,FALSE,2433,24,48,77,14,1167960,1941343,2016,42500.66389,41.99458874,-87.65752255,"(41.994588742, -87.657522554)",0
10509159,HZ250847,42493.375,100XX S VERNON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,511,5,9,49,11,1181016,1838453,2016,42500.66389,41.7119596,-87.61267363,"(41.711959596, -87.612673629)",0
10509160,HZ250831,42493.27083,006XX W 41ST ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,925,9,11,61,6,1172757,1877882,2016,42500.66389,41.82034323,-87.64175921,"(41.820343226, -87.641759214)",0
10509162,HZ250825,42493.06806,034XX N ALBANY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1733,17,33,21,14,1155113,1922566,2016,42500.66389,41.94333206,-87.70528607,"(41.943332055, -87.705286066)",0
10509183,HZ250769,42493.875,068XX S OGLESBY AVE,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,331,3,5,43,6,1192946,1860098,2016,42500.66389,41.77107306,-87.56827866,"(41.771073064, -87.568278663)",0
10509210,HZ250655,42493.89583,068XX S ASHLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,725,7,17,67,08B,1166850,1859459,2016,42500.66389,41.76991675,-87.66395498,"(41.769916749, -87.663954978)",1
10509213,HZ250838,42493.79167,133XX S LANGLEY AVE,820,THEFT,$500 AND UNDER,CHA PARKING LOT/GROUNDS,FALSE,FALSE,533,5,9,54,6,1183339,1817078,2016,42500.66389,41.65324998,-87.60482818,"(41.653249978, -87.604828177)",0
10509223,HZ250646,42493.79167,059XX S MOZART ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,824,8,16,66,7,1158392,1865224,2016,42500.66389,41.78591319,-87.69480165,"(41.785913194, -87.694801653)",0
10509235,HZ250869,42493.79167,070XX W ARCHER AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,MEDICAL/DENTAL OFFICE,FALSE,FALSE,811,8,23,56,14,1130469,1867268,2016,42500.66389,41.79204575,-87.79713628,"(41.792045748, -87.797136278)",0
10509250,HZ250807,42493.45833,011XX W 95TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,2213,22,21,73,26,1170219,1841786,2016,42500.66389,41.72134702,-87.65211853,"(41.721347022, -87.652118525)",0
10509262,HZ250900,42493.79167,037XX W ADDISON ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1732,17,30,21,6,1150905,1923676,2016,42500.66389,41.94646154,-87.72072354,"(41.946461543, -87.72072354)",0
10509271,HZ250882,42493.72917,0000X S WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,FALSE,FALSE,112,1,42,32,14,1176814,1900257,2016,42500.66389,41.88165124,-87.62620049,"(41.881651236, -87.626200491)",0
10509277,HZ250919,42493.91667,087XX S BURLEY AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,CHA PARKING LOT/GROUNDS,FALSE,FALSE,424,4,7,46,15,1199184,1847728,2016,42500.66389,41.73697442,-87.545828,"(41.736974418, -87.545827999)",0
10509285,HZ250694,42493.875,029XX N MOBILE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2511,25,29,19,7,1133897,1918956,2016,42500.66389,41.93382589,-87.78335189,"(41.933825894, -87.78335189)",0
10509311,HZ250961,42493.875,029XX S WALLACE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,914,9,11,60,26,1172771,1885463,2016,42500.66389,41.84114586,-87.64148388,"(41.841145857, -87.641483881)",0
10509328,HZ250653,42493.39583,071XX S EAST END AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,324,3,8,43,7,1188770,1857957,2016,42500.66389,41.7652989,-87.58365451,"(41.765298896, -87.583654511)",0
10509336,HZ250909,42493.85417,066XX W RAVEN ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1611,16,41,10,6,1130812,1940757,2016,42500.66389,41.99370385,-87.79418524,"(41.993703853, -87.794185238)",0
10509343,HZ250911,42493.64583,0000X W CHESTNUT ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,OTHER,FALSE,FALSE,1832,18,42,8,11,1175628,1906198,2016,42500.66389,41.8979804,-87.63037668,"(41.897980396, -87.630376682)",0
10509351,HZ250971,42493.92361,064XX S PEORIA ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,723,7,16,68,08B,1171414,1862128,2016,42500.66389,41.77714211,-87.64714727,"(41.777142114, -87.647147267)",1
10509362,HZ250948,42493.54167,004XX N STATE ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1834,18,42,8,6,1176302,1903096,2016,42500.66389,41.88945317,-87.62799483,"(41.889453169, -87.627994833)",0
10509363,HZ250630,42493.9375,009XX W DICKENS AVE,810,THEFT,OVER $500,RESIDENCE-GARAGE,FALSE,FALSE,1812,18,43,7,6,1169773,1914157,2016,42500.66389,41.91994998,-87.65164906,"(41.919949978, -87.651649056)",0
10509413,HZ251000,42494.47569,031XX S ASHLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,912,9,11,59,14,1166183,1883676,2016,42501.65972,41.83638523,-87.66571041,"(41.836385231, -87.66571041)",0
10509422,HZ250945,42494.46875,083XX S STEWART AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,622,6,21,44,6,1175078,1849610,2016,42501.65972,41.74271022,-87.63408818,"(41.742710224, -87.634088181)",0
10509410,HZ251003,42493.375,018XX N MASON AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2531,25,29,25,11,1136460,1911565,2016,42500.66389,41.91349864,-87.77410994,"(41.913498644, -87.774109939)",0
10509462,HZ250775,42493.85417,032XX W POTOMAC AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1422,14,26,23,14,1154577,1908468,2016,42500.66389,41.90465676,-87.70763425,"(41.904656764, -87.707634248)",0
10509476,HZ251030,42493.95833,021XX N LEAVITT ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1432,14,32,22,14,1161347,1914241,2016,42500.66389,41.9203601,-87.68260517,"(41.920360101, -87.682605169)",0
10509481,HZ250766,42493.8125,043XX S KEDZIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,FALSE,FALSE,922,9,14,58,14,1155737,1875838,2016,42500.66389,41.81509317,-87.70425144,"(41.815093173, -87.704251437)",0
10509482,HZ251008,42493.5625,038XX W WILCOX ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,1122,11,28,26,26,1150799,1899061,2016,42500.66389,41.87891776,-87.72175831,"(41.878917763, -87.721758314)",0
10509486,HZ250872,42493.8125,011XX S STATE ST,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,123,1,2,32,6,1176517,1895340,2016,42500.66389,41.86816541,-87.62743954,"(41.868165405, -87.62743954)",0
10509488,HZ251048,42493.38264,0000X E RANDOLPH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,FALSE,FALSE,111,1,42,32,11,1176904,1901295,2016,42500.66389,41.88449753,-87.6258386,"(41.884497529, -87.625838595)",0
10509525,HZ251077,42493.27083,006XX W WASHINGTON BLVD,810,THEFT,OVER $500,STREET,FALSE,FALSE,121,1,27,28,6,1171824,1900768,2016,42500.66389,41.88316482,-87.6445084,"(41.883164818, -87.644508395)",0
10509526,HZ250665,42493.77083,060XX N NAVARRE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1611,16,41,10,6,1131033,1939617,2016,42500.66389,41.99057177,-87.79339873,"(41.99057177, -87.793398734)",0
10509558,HZ251052,42493.73611,001XX E 104TH PL,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,512,5,9,49,08A,1179094,1835637,2016,42500.66389,41.70427604,-87.61979792,"(41.704276039, -87.619797922)",1
10509579,HZ251110,42493.41667,079XX S BLACKSTONE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,411,4,8,45,14,1187546,1852538,2016,42500.66389,41.75045785,-87.58831279,"(41.750457849, -87.588312792)",0
10509582,HZ251083,42493.54167,030XX S KEDZIE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,SMALL RETAIL STORE,FALSE,FALSE,1032,10,12,30,11,1155512,1884264,2016,42500.66389,41.8382197,-87.70485067,"(41.838219696, -87.704850674)",0
10509606,HZ251117,42493.85417,054XX W HIGGINS AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,FALSE,FALSE,1623,16,45,11,7,1139224,1931886,2016,42500.66389,41.96921161,-87.7634591,"(41.969211609, -87.763459102)",0
10509660,HZ251032,42493.67153,052XX S STATE ST,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,225,2,3,40,26,1177170,1870046,2016,42500.66389,41.79874193,-87.62580711,"(41.798741929, -87.62580711)",0
10509694,HZ251105,42493.58333,080XX S PAULINA ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,611,6,21,71,6,1166410,1851364,2016,42500.66389,41.74771234,-87.66579808,"(41.747712344, -87.665798083)",0
10509700,HZ249871,42493.62847,093XX S WENTWORTH AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,634,6,21,49,08B,1176590,1843118,2016,42500.66389,41.7248615,-87.62874294,"(41.724861497, -87.628742936)",1
10509702,HZ251095,42493.375,075XX S LANGLEY AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,624,6,6,69,6,1182201,1855156,2016,42500.66389,41.75776725,-87.60781822,"(41.757767253, -87.607818223)",0
10509709,HZ251194,42493.02083,020XX S WESTERN AVE,820,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,1023,10,25,31,6,1160686,1890209,2016,42500.66389,41.85442795,-87.68570021,"(41.854427952, -87.685700213)",0
10509724,HZ251141,42493.89931,050XX N PAULINA ST,560,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,2032,20,47,3,08A,1164323,1933390,2016,42500.66389,41.97284344,-87.67112723,"(41.972843435, -87.671127232)",1
10509764,HZ249689,42493.51042,061XX S MORGAN ST,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,712,7,16,68,6,1170696,1864158,2016,42500.66389,41.78272837,-87.64972028,"(41.782728365, -87.649720276)",0
10509769,HZ251010,42493.85417,014XX N AVERS AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,2535,25,30,23,3,1150444,1909392,2016,42500.66389,41.90727403,-87.72279189,"(41.907274031, -87.722791892)",1
10509770,HZ250329,42493.375,048XX W EDDY ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1634,16,38,15,08B,1143575,1923186,2016,42500.66389,41.94525754,-87.74767892,"(41.945257538, -87.74767892)",1
10509783,HZ251242,42493.51042,013XX E 72ND ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,324,3,5,43,08B,1186321,1857530,2016,42500.66389,41.76418539,-87.5926442,"(41.764185391, -87.592644199)",1
10509784,HZ251276,42493.83333,062XX N NEWCASTLE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1611,16,41,10,6,1130189,1940933,2016,42500.66389,41.99419755,-87.79647287,"(41.994197554, -87.796472871)",0
10509800,HZ251202,42493.91667,065XX N WHIPPLE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2412,24,50,2,7,1154820,1943117,2016,42500.66389,41.99973106,-87.70580971,"(41.99973106, -87.705809711)",0
10509460,HZ250952,42494.47917,071XX S JEFFERY BLVD,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,TRUE,FALSE,333,3,5,43,26,1190777,1858141,2016,42501.65972,41.76575557,-87.57629243,"(41.765755571, -87.576292427)",0
10509801,HZ251260,42493.80208,016XX W OLIVE AVE,501A,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2012,20,40,77,26,1164322,1937557,2016,42500.66389,41.98427785,-87.67101243,"(41.984277849, -87.671012432)",0
10509473,HZ250866,42494.375,010XX N RUSH ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1824,18,42,8,6,1176265,1907589,2016,42501.65972,41.90178302,-87.62799506,"(41.90178302, -87.627995064)",0
10509840,HZ251384,42493.66667,028XX S CENTRAL PARK AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1032,10,22,30,5,1152831,1884874,2016,42500.66389,41.83994702,-87.7146725,"(41.839947022, -87.714672499)",0
10509474,HZ250988,42494.34444,032XX W 59TH ST,580,STALKING,SIMPLE,STREET,FALSE,FALSE,822,8,14,63,08A,1155977,1865327,2016,42501.65972,41.78624472,-87.70365352,"(41.786244716, -87.703653521)",0
10509843,HZ251265,42493.375,039XX S LAKE PARK AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,214,2,4,36,08B,1183292,1879180,2016,42500.66389,41.82366585,-87.60307202,"(41.823665846, -87.603072021)",1
10509477,HZ250966,42494.20833,007XX N CHRISTIANA AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,1121,11,27,23,6,1153911,1904714,2016,42501.65972,41.89436874,-87.71018083,"(41.89436874, -87.710180832)",0
10509846,HZ251231,42493.75,111XX S BELL AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,FALSE,FALSE,2212,22,19,75,11,1163372,1830887,2016,42500.66389,41.69158427,-87.67750189,"(41.691584267, -87.677501885)",0
10509478,HZ250992,42494.49861,007XX N HAMLIN AVE,560,ASSAULT,SIMPLE,APARTMENT,TRUE,TRUE,1112,11,27,23,08A,1150924,1904654,2016,42501.65972,41.8942631,-87.72115283,"(41.894263101, -87.721152828)",1
10509480,HZ251028,42494.52431,066XX S COTTAGE GROVE AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,321,3,5,42,6,1182702,1861192,2016,42501.65972,41.77431903,-87.60579503,"(41.774319025, -87.605795029)",0
10509883,HZ251248,42493.80208,014XX N PARKSIDE AVE,2840,PUBLIC PEACE VIOLATION,FALSE FIRE ALARM,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2531,25,29,25,24,1138406,1909030,2016,42500.66389,41.90650727,-87.76702211,"(41.906507267, -87.76702211)",0
10509896,HZ251520,42493.9375,084XX S BENNETT AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,412,4,8,45,5,1190325,1849409,2016,42500.66389,41.7418051,-87.57823003,"(41.741805104, -87.578230034)",0
10509902,HZ251508,42493.86111,068XX S KILDARE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,833,8,13,65,26,1148884,1858936,2016,42500.66389,41.76884638,-87.7298248,"(41.768846377, -87.729824801)",0
10509920,HZ251426,42493.77083,060XX S WESTERN AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,825,8,16,66,6,1161408,1864461,2016,42500.66389,41.78375742,-87.68376461,"(41.783757424, -87.683764609)",0
10509930,HZ251521,42493.91667,051XX W PATTERSON AVE,890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,FALSE,FALSE,1634,16,38,15,6,1141431,1923782,2016,42500.66389,41.94693295,-87.75554478,"(41.946932946, -87.75554478)",0
10509946,HZ251516,42493.9375,060XX W MELROSE ST,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1633,16,36,17,5,1135651,1920983,2016,42500.66389,41.93935715,-87.77685754,"(41.939357146, -87.776857542)",0
10509988,HZ250746,42493.69097,029XX N SHEFFIELD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,TRUE,FALSE,1933,19,44,6,11,1169107,1919625,2016,42500.66389,41.93496894,-87.65393685,"(41.934968944, -87.653936849)",0
10510002,HZ250689,42493.60069,031XX N SOUTHPORT AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1933,19,32,6,6,1166410,1921167,2016,42500.66389,41.93925849,-87.66380409,"(41.939258491, -87.663804093)",0
10510006,HZ250696,42493.75694,062XX S ARCHER AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,811,8,23,56,6,1135620,1867749,2016,42500.66389,41.79327599,-87.77823659,"(41.793275985, -87.77823659)",0
10510008,HZ250711,42493.58333,0000X E LAKE ST,820,THEFT,$500 AND UNDER,COLLEGE/UNIVERSITY GROUNDS,FALSE,FALSE,111,1,42,32,6,1176585,1901750,2016,42500.66389,41.88575329,-87.62699624,"(41.885753285, -87.626996239)",0
10510023,HZ251630,42493.75,085XX S BENNETT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,412,4,8,45,14,1190338,1848813,2016,42500.66389,41.74016931,-87.57820157,"(41.740169311, -87.578201565)",0
10510201,HZ251743,42493.75,089XX S COTTAGE GROVE AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,633,6,6,44,08B,1183121,1846055,2016,42500.66389,41.73277179,-87.60472899,"(41.732771785, -87.604728989)",1
10510028,HZ251387,42493.875,034XX S EMERALD AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,915,9,11,60,6,1171863,1882071,2016,42500.66389,41.83185793,-87.64491566,"(41.831857932, -87.64491566)",0
10510044,HZ251374,42493.5,047XX S ASHLAND AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,FALSE,FALSE,931,9,20,61,11,1166467,1873388,2016,42500.66389,41.8081478,-87.66496197,"(41.808147803, -87.664961971)",0
10510086,HZ251423,42493.93194,087XX S BURLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,424,4,7,46,14,1199184,1847735,2016,42500.66389,41.73699363,-87.54582776,"(41.736993626, -87.545827764)",0
10510107,HZ251653,42493.70833,063XX N HERMITAGE AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,2433,24,40,77,6,1163624,1941880,2016,42500.66389,41.99615508,-87.67345707,"(41.996155077, -87.673457065)",0
10509487,HZ251039,42494.53194,014XX W 95TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,FALSE,FALSE,2213,22,21,73,14,1168076,1841733,2016,42501.65972,41.72124785,-87.65996945,"(41.721247847, -87.659969446)",0
10510115,HZ251663,42493.45833,054XX N SAWYER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,1712,17,40,13,11,1153730,1936013,2016,42500.66389,41.98025918,-87.71000978,"(41.980259177, -87.710009782)",0
10510146,HZ251547,42493.875,003XX N PINE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,1523,15,28,25,08B,1139441,1901703,2016,42500.66389,41.88638227,-87.76339888,"(41.886382272, -87.763398884)",1
10510187,HZ251739,42493.95417,051XX W NORTH AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,TRUE,FALSE,2533,25,37,25,26,1141622,1910145,2016,42500.66389,41.90950808,-87.7551807,"(41.909508082, -87.755180702)",0
10510207,HZ251665,42493.41667,009XX N RUSH ST,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1833,18,42,8,6,1176466,1907032,2016,42500.66389,41.90025005,-87.62727361,"(41.900250049, -87.627273613)",0
10510216,HZ251678,42493.9375,022XX S SAWYER AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,1024,10,24,30,3,1155039,1889026,2016,42500.66389,41.85129667,-87.7064588,"(41.851296671, -87.706458801)",1
10510229,HZ251692,42493.97917,009XX W 19TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1235,12,25,31,7,1170718,1891113,2016,42500.66389,41.85669507,-87.64885236,"(41.856695068, -87.648852364)",0
10510426,HZ250729,42493.08681,034XX N HALSTED ST,880,THEFT,PURSE-SNATCHING,BAR OR TAVERN,FALSE,FALSE,1924,19,44,6,6,1170308,1923273,2016,42500.66389,41.94495301,-87.64941621,"(41.944953005, -87.649416212)",0
10510600,HZ250893,42493.6875,079XX S PRAIRIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,623,6,6,44,14,1179410,1852394,2016,42500.66389,41.75025215,-87.61813096,"(41.750252151, -87.61813096)",0
10510660,HZ252031,42493.79167,028XX N CLARK ST,890,THEFT,FROM BUILDING,ATHLETIC CLUB,FALSE,FALSE,1934,19,44,6,6,1171402,1919138,2016,42500.66389,41.93358238,-87.64551708,"(41.933582379, -87.645517082)",0
10510662,HZ252034,42493.83333,020XX W SCHILLER ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1424,14,1,24,6,1162452,1909424,2016,42500.66389,41.90711883,-87.67868029,"(41.907118834, -87.678680286)",0
10510771,HZ252073,42493.6875,067XX S CORNELL AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,332,3,5,43,6,1188363,1860651,2016,42500.66389,41.77270119,-87.58506036,"(41.772701185, -87.585060362)",0
10510864,HZ249302,42493.31944,016XX S MICHIGAN AVE,460,BATTERY,SIMPLE,OTHER,FALSE,FALSE,131,1,2,33,08B,1177485,1892305,2016,42513.65833,41.85981528,-87.62397793,"(41.859815277, -87.623977927)",1
10510936,HZ251969,42493.90625,004XX E 48TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,223,2,3,38,08B,1180055,1873293,2016,42500.66389,41.80758633,-87.61512779,"(41.807586328, -87.615127788)",1
10511141,HZ252349,42493.9375,005XX W 97TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,SPORTS ARENA/STADIUM,FALSE,FALSE,2223,22,21,73,14,1174222,1840563,2016,42500.66389,41.71790308,-87.63749255,"(41.717903082, -87.63749255)",0
10511194,HZ252201,42493.89583,009XX W BELMONT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1933,19,44,6,14,1169596,1921441,2016,42500.66389,41.93994148,-87.65208674,"(41.93994148, -87.652086737)",0
10511221,HZ252329,42493.54167,031XX W MONTROSE AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1724,17,33,14,6,1154500,1929070,2016,42500.66389,41.96119177,-87.70736456,"(41.96119177, -87.707364558)",0
10511249,HZ252415,42493.0625,058XX S SANGAMON ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,712,7,16,68,26,1170978,1865954,2016,42500.66389,41.78765064,-87.64863395,"(41.787650639, -87.648633945)",0
10511336,HZ252504,42493.41667,020XX N CLARK ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,FALSE,1814,18,43,7,11,1173986,1913691,2016,42500.66389,41.91857831,-87.63618385,"(41.918578314, -87.636183854)",0
10511361,HZ252601,42493.51875,018XX S CALUMET AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,FALSE,FALSE,132,1,2,33,11,1178756,1891402,2016,42500.66389,41.85730848,-87.61934007,"(41.857308478, -87.619340066)",0
10511443,HZ252729,42493.77083,026XX N MOZART ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1411,14,35,22,7,1156925,1917430,2016,42500.66389,41.92920189,-87.69876576,"(41.929201886, -87.698765756)",0
10511493,HZ252767,42493.60417,052XX W LAKE ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1523,15,28,25,5,1141195,1902044,2016,42500.66389,41.88728587,-87.75694927,"(41.887285871, -87.756949272)",0
10511513,HZ251916,42493.97569,002XX N ABERDEEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1214,12,27,28,14,1169100,1901749,2016,42500.66389,41.88591631,-87.65448252,"(41.885916313, -87.654482517)",0
10511515,HZ251902,42493.70833,035XX N Wilton Ave,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1924,19,44,6,6,1169310,1923616,2016,42500.66389,41.945916,-87.65307443,"(41.945916003, -87.653074432)",0
10511516,HZ252310,42493.58333,031XX W MADISON ST,890,THEFT,FROM BUILDING,DRUG STORE,FALSE,FALSE,1222,12,28,27,6,1155397,1899849,2016,42500.66389,41.88098896,-87.70485404,"(41.880988964, -87.704854042)",0
10511522,HZ251882,42493.33333,033XX N Page Ave,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,FALSE,FALSE,1631,16,36,17,11,1121837,1921147,2016,42500.66389,41.94004203,-87.82762547,"(41.940042028, -87.827625466)",0
10511543,HZ252763,42493.75,061XX N WINTHROP AVE,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,2433,24,48,77,6,1167747,1940929,2016,42500.66389,41.99345733,-87.65831807,"(41.993457327, -87.658318065)",0
10511654,HZ252984,42493.91667,059XX S INDIANA AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,232,2,20,40,6,1178617,1865611,2016,42500.66389,41.78653906,-87.62063552,"(41.786539062, -87.620635522)",0
10511697,HZ253073,42493,006XX N KINGSBURY ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,FALSE,TRUE,1831,18,42,8,26,1172883,1904116,2016,42500.66389,41.89232854,-87.64052046,"(41.892328543, -87.640520462)",0
10512013,HZ253292,42493.66667,039XX N NEENAH AVE,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,1632,16,38,17,08A,1131814,1925542,2016,42500.66389,41.95193503,-87.79085381,"(41.951935032, -87.790853806)",1
10509509,HZ250880,42494.33333,017XX W POLK ST,265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,OTHER,FALSE,FALSE,1231,12,2,28,2,1164782,1896486,2016,42501.65972,41.87156685,-87.67048835,"(41.871566847, -87.670488348)",1
10509510,HZ250980,42494.49861,016XX E 69TH ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,TRUE,FALSE,332,3,5,43,26,1188588,1859566,2016,42501.65972,41.76971848,-87.58427023,"(41.76971848, -87.584270226)",0
10509515,HZ251054,42494.53472,004XX W 97TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2223,22,21,73,18,1174958,1840580,2016,42501.65972,41.71793338,-87.63479637,"(41.717933377, -87.634796373)",0
